profile_image_url_https,screen_name,name,full_text,note_tweet_text,tweeted_at,tweet_url
"https://pbs.twimg.com/profile_images/1869047602827939840/E9_amO9w_normal.jpg","shinkaron","規格外｜20年連続、億の営業利益","あまりにも不遇が続くなら、言語体系（信念体系）のクオリティを、しかるべき誰かにチェックしてもらう必要があるかもな。症状の重さによっては現在の体系を丸ごと取り替えた方が早いこともある。今使ってる言語体系をバグなし最新OSにアップデートすれば、安定して成果を上げられるようになるんやで。","","2024-12-28T02:00:02.000Z","https://x.com/shinkaron/status/1872824801628454997"
"https://pbs.twimg.com/profile_images/1869047602827939840/E9_amO9w_normal.jpg","shinkaron","規格外｜20年連続、億の営業利益","一人社長という生き方はもっと知られていい。特にADHDや社会不適合系はこれしかない、くらいに向いとるよ。ただ周りに類例なければ居心地の良さを知るすべなく、自分には無理とか勝手に判断するから勿体ない。単なる食わず嫌いやで。狭い日本に何百万の社長がいるんやで。極論、猿でもできるやで。","","2024-12-28T10:42:58.000Z","https://x.com/shinkaron/status/1872956400055533961"
"https://pbs.twimg.com/profile_images/1493227168800804866/ZXT5yVPH_normal.jpg","watarinigou","㈱渡調味科学 酢鯵担当公式","日本の目指すべき農業は画像みたいな超大規模化であって、老人が参入障壁と年金というドーピングうけつつチョコチョコやってる低生産性農業じゃないんよ。 https://t.co/N2a7ixxHst","","2024-12-28T01:09:02.000Z","https://x.com/watarinigou/status/1872811965594415347"
"https://pbs.twimg.com/profile_images/1809931551129423872/jLrqR6nS_normal.png","tkzwgrs","滝沢ガレソ","【紳士速報】滝沢ガレソさん、“プレステージ”とコラボセール実施

お急ぎください、12月31日(火)20時00分まで‼️
 
※年末限定、人気作品がワンコインになるガチのマジの神セールです(2024年に売上ランキング1位獲得した女の子だけ)
 
▼初回購入者は50％ポイントバック中 #ad
https://t.co/2ex4gx2QQU https://t.co/IDwZq6wZas","【紳士速報】滝沢ガレソさん、“プレステージ”とコラボセール実施

お急ぎください、12月31日(火)20時00分まで‼️
 
※年末限定、人気作品がワンコインになるガチのマジの神セールです(2024年に売上ランキング1位獲得した女の子だけ)
 
▼初回購入者は50％ポイントバック中 #ad
https://t.co/8BHYGttN2c","2024-12-28T11:00:21.000Z","https://x.com/tkzwgrs/status/1872960774072848540"
"https://pbs.twimg.com/profile_images/1812853511023181824/mHNnwFq4_normal.jpg","shutozennin","酒徒 - 新著「中華満腹大航海」発売即重版！","さあ、張り切ってやって参りました、大沢温泉の炊事場！包丁だけは帳場で借りてくる仕組みで、後は大体備品で事足りる感じ。広々とした空間で、こりゃテンション上がる！他のお客は薬缶借りにきたり、鮭炙ったりする程度だったので、完全に貸切状態！皆で作業を分担して、さあやるぞ！ https://t.co/rLmv0TqfAr","","2023-01-25T14:11:45.000Z","https://x.com/shutozennin/status/1618250273633497090"
"https://pbs.twimg.com/profile_images/1578033453622517761/swXARBjt_normal.jpg","nalltama","なる","トイレとして考えたら、有料な上に性病オプション付きだから使い物にならないと思う。

どちらかと言えば、会いに行けるアイドルHIV48","","2024-12-27T15:32:57.000Z","https://x.com/nalltama/status/1872666988008686000"
"https://pbs.twimg.com/profile_images/1860348582634856448/uPIF8QTM_normal.jpg","masaki8022","いぬたむ","これ以外にも多数リストアップされてるな。

https://t.co/Odk3N5QPlu","","2024-12-27T03:00:48.000Z","https://x.com/masaki8022/status/1872477704114819225"
"https://pbs.twimg.com/profile_images/1761750194809708546/B0LH5CqA_normal.jpg","iizuka","飯塚 友裕🇲🇾 - Shit Punk","日本は詰んでおるね。
やっぱり、これは、わかる人はわかると思う。
https://t.co/29pT9ufn5h","","2024-12-27T13:48:35.000Z","https://x.com/iizuka/status/1872640724237451464"
"https://pbs.twimg.com/profile_images/1610594345710768128/ii-AQX_T_normal.jpg","TakayamaJoe","Joe Takayama","Bybitでビットコインが明日のドバイ時間12時に94000ドルを下回ったらビットコインを僕は94000ドルで買うけど、下回らなかったら年率600％の利回りをもらえますという遊びを毎日やっています。

これで毎日100ドル☺️

ビットコインを買い増そうとしている人は使ってみてね▶︎ https://t.co/mCxWIi1sxL https://t.co/iRSIkNIxq0","","2024-12-27T13:34:18.000Z","https://x.com/TakayamaJoe/status/1872637130478137784"
"https://pbs.twimg.com/profile_images/1689171138197467136/T-T6lJqs_normal.jpg","mattn_jp","mattn","実際には Go は Google 社が提供してるモジュールプロキシサーバを介してモジュールをダウンロードしていて(無効にもできる)、万が一 GitHub アカウントが一時的にロックされてしまってもダウンロードできるはずです。逆に言うとヤバいモジュールはこのサーバで BAN 出来ます。","","2024-12-28T01:58:34.000Z","https://x.com/mattn_jp/status/1872824431464333521"
"https://pbs.twimg.com/profile_images/1130187968419733504/2b3ZUds__normal.jpg","nobkz","はなだ☆のぶかず@動画編集始めました","「IT屋のくせに Internet Protocol","「IT屋のくせに Internet Protocol をろくに理解してないのがめちゃくちゃ多い」発言も大嫌い。お前はB木をきちんと実装できるのか？アクセシビリティ分かるのか？RaftやPaxos知ってるか？ScratchのVM実装できるのか？モナドや圏論理解してるか？Ecma262熟読してるか？色彩とかも理解してるか？OTやCRDTは？","2024-12-28T06:11:46.000Z","https://x.com/nobkz/status/1872888149636202652"
"https://pbs.twimg.com/profile_images/2507664307/viccruw2m1zb0xkkisil_normal.jpeg","mizchi","mizchi","プロダクトを作るアプリケーションプログラマに必要な知識は、表面的な仕様だけでブラックボックスをブラックボックスとして運用する技術だと思っている。
理想としては知ってるほうがいいが、レイヤーの集積すぎて現実的に全部学んでいる時間はないので…","","2024-12-28T06:10:12.000Z","https://x.com/mizchi/status/1872887756189581686"
"https://pbs.twimg.com/profile_images/1771876479229362176/ffQMRujg_normal.jpg","tanomuzeA","頼むぜエディタ","🇯🇵奈良の鹿、欧米諸国で炎上中
https://t.co/9Xxia4JtNG","","2024-12-27T12:39:14.000Z","https://x.com/tanomuzeA/status/1872623271725990399"
"https://pbs.twimg.com/profile_images/1689665533929725953/fClFlzLd_normal.jpg","masahirochaen","チャエン | デジライズ CEO《重要AIニュースを毎日最速で発信⚡️》","中国企業がGPT-4o超えオープンソースAIモデル「DeepSeek V3」を公開

高性能、高速出力、安価なAPI費用と万能なモデル。
性能×値段では世界トップレベル。

ウェブ版も無料で使えて、ChatGPTでは不可能なエロ系、過激系の出力も可能。ファイル添付、検索、推論もあり高機能で普通に便利。

使い方↓ https://t.co/ogIy18wMEn","中国企業がGPT-4o超えオープンソースAIモデル「DeepSeek V3」を公開

高性能、高速出力、安価なAPI費用と万能なモデル。
性能×値段では世界トップレベル。

ウェブ版も無料で使えて、ChatGPTでは不可能なエロ系、過激系の出力も可能。ファイル添付、検索、推論もあり高機能で普通に便利。

使い方↓","2024-12-27T09:14:29.000Z","https://x.com/masahirochaen/status/1872571746962034964"
"https://pbs.twimg.com/profile_images/1510398518178947076/fMDc5cJc_normal.jpg","kanikun_com","かに","厚労省ガチすごい。” 自己投資 ”しない社会人が多いから『 教育訓練給付金 』を配りまくり。国の制度だし、ショボいんでしょ？って舐めたらダメ。「最大20～80％戻ってくる」「上限224万円」。Web系、事務系、医療系、技術系など約16,000講座。キャリアアップしないと取り残される時代。詳細は…","","2024-12-27T21:14:00.000Z","https://x.com/kanikun_com/status/1872752816990851259"
"https://pbs.twimg.com/profile_images/1510398518178947076/fMDc5cJc_normal.jpg","kanikun_com","かに","いつもお世話になってる美容師さんが独立するらしく、「起業の手続き多すぎて、なにからやればいいかわからない」と悩んでたので、日ごろのお礼を込めて、本当にやるべきことをリストアップ。「起業時に重要な手続き」と「参考資料」をまとめたらめちゃくちゃよろこんでくれました！","いつもお世話になってる美容師さんが独立するらしく、「起業の手続き多すぎて、なにからやればいいかわからない」と悩んでたので、日ごろのお礼を込めて、本当にやるべきことをリストアップ。「起業時に重要な手続き」と「参考資料」をまとめたらめちゃくちゃよろこんでくれました！

せっかくまとめたので、興味ある方にはシェアします！必要な方は、この投稿に、いいね&「起業」とコメントしてください。

副業してる方、フリーランス、個人事業主になろうとしている方は役に立つと思うのでぜひ受け取ってください。","2024-11-12T21:00:03.000Z","https://x.com/kanikun_com/status/1856441853228527850"
"https://pbs.twimg.com/profile_images/1510398518178947076/fMDc5cJc_normal.jpg","kanikun_com","かに","あまり知られてませんが、起業するなら

①合同会社をつくって
②役員報酬は6.3万円未満で
③社保に加入して
④家族に扶養内で給料払う
⑤出張旅費で日当を非課税で受取り
⑥家事按分で生活費の一部を経費に
⑦小規模共済で節税しながら退職金を積立

こうすれば、＂使えるお金＂が段違い。続↓","","2024-12-25T20:59:02.000Z","https://x.com/kanikun_com/status/1872024274388860934"
"https://pbs.twimg.com/profile_images/1510398518178947076/fMDc5cJc_normal.jpg","kanikun_com","かに","地元の友人（とび職）が起業したときにガチのアドバイスしました。

・創業計画書と資金繰り表を作ろ。
・ひな形は日本政策金融公庫のHPにあるよ。
・作るの難しければ、よろず支援拠点で無料相談しよ。
・J-Net21で創業補助金さがそ。
・開業届出して、青色申告しよ。

ここまでタダ。続くよ↓","","2024-12-26T21:32:17.000Z","https://x.com/kanikun_com/status/1872395029182120013"
"https://pbs.twimg.com/profile_images/1573608005241044992/NfWoxFw7_normal.jpg","MARUN0UCHI_MAN","丸の内マン🌹","ワイにはアンチがたくさんいるようで、実は本当のアンチは5人しかいない。アンチはバカデカボイスで叫ぶが、ファンはひっそりと応援している。だからアンチが目立っているだけ。

アンケート結果で答えを示して見せよう。","","2024-12-26T23:12:14.000Z","https://x.com/MARUN0UCHI_MAN/status/1872420185447289062"
"https://pbs.twimg.com/profile_images/1649292269743403011/Tt5SKXin_normal.jpg","satori_sz9","さとり","なぜSNSが人間関係を希薄化させるのかについて考えてみた。結論、人間関係の面倒な部分を最小化しながら承認欲求だけを手軽に得ることができるから。従来だと承認欲求を満たすためには地元や学校などコミュニティ内で上手く立ち回る必要があったが、SNSによってスマホで画像や動画を投稿するだけで承認","なぜSNSが人間関係を希薄化させるのかについて考えてみた。結論、人間関係の面倒な部分を最小化しながら承認欲求だけを手軽に得ることができるから。従来だと承認欲求を満たすためには地元や学校などコミュニティ内で上手く立ち回る必要があったが、SNSによってスマホで画像や動画を投稿するだけで承認欲求を満たしてくれる人たち(もはや機能と呼んでも差し支えないかもしれない)がたくさんいるから""人間関係の面倒な部分""をわざわざやるインセンティブが失われた。これが、SNSで人間関係が希薄化するメカニズムだろう。SNSに限らず、こうした人間性のベネフィットの切り売りがAIやロボットで加速していくことで更に人間関係は機能化し希薄化していくことが予想される。","2024-12-27T02:20:42.000Z","https://x.com/satori_sz9/status/1872467613991002317"
"https://pbs.twimg.com/profile_images/1587818727772332032/IneSaqYZ_normal.jpg","Ryuki_Sasaki","Ryuki Sasaki","マジで3人規模の開発は基礎開発だけ人間がして、そこからの応用開発は全てAIになんとかしてもらえるきがする。
PMが詳細設計だけ出来たら、あとはそれに従ってAIがコード書いてプルリクあげてくれるみたいな世界線来てる。","","2024-12-26T14:04:51.000Z","https://x.com/Ryuki_Sasaki/status/1872282431803547972"
"https://pbs.twimg.com/profile_images/1855204667216510976/v5LNVkYo_normal.jpg","5mukx","Smukx.E","So, do you wanna write malware ? Read this:
https://t.co/9eKbI2xH5L

An Wonderful blog written by @Malcoreio https://t.co/DfghZgm47E","","2024-12-26T16:01:21.000Z","https://x.com/5mukx/status/1872311747652305106"
"https://pbs.twimg.com/profile_images/1649292269743403011/Tt5SKXin_normal.jpg","satori_sz9","さとり","秒で完璧なリサーチをしたい人はPerplexityではなくGensparkではなくFeloではなくChatGPT Searchでもなく、Gemini Deep Researchを使うと良い。リサーチしたいことを入力してボタンを押すだけで後は勝手にリサーチしてスプシやドキュメントにまとめてくれる。","","2024-12-27T02:42:59.000Z","https://x.com/satori_sz9/status/1872473220542341621"
"https://pbs.twimg.com/profile_images/1822186309726638080/Nui4YQSA_normal.jpg","jenova_ai_","jenova.ai","@AI_Studenttt 初心者向けのAI開発のアドバイス、とても良いですね！

私も東京でAIプロダクト開発してる身として、特にGPTでの要件定義は重要だと感じています。ただ、GPTの使い方次第で出力の質が大きく変わるんですよね。

実際、jenova","初心者向けのAI開発のアドバイス、とても良いですね！

私も東京でAIプロダクト開発してる身として、特にGPTでの要件定義は重要だと感じています。ただ、GPTの使い方次第で出力の質が大きく変わるんですよね。

実際、jenova aiを開発する際は、複数のAIモデルを使い分けました。例えばコード関連はClaude、ビジネス要件はGeminiというように、各モデルの得意分野を活かすことで、より質の高い要件定義が可能になります。

特に日本のAI開発では、日本語での要件定義の精度が重要になってきますよね。その点も考慮して開発を進めることをお勧めします。","2024-12-26T23:32:13.000Z","https://x.com/jenova_ai_/status/1872425213192978483"
"https://pbs.twimg.com/profile_images/1852549504777785345/5SqvIO9j_normal.jpg","sakai_1910","酒井駿(さかいしゅん) | 生成AIｘ製造業","Cursorで出来なかった複雑なプログラミングの指示をexponentなら実装できた。メール送ったり要件定義書作ったり何でもできるのがCursorの強みだが、プログラミング特化のAIエージェントに限ってだけいえばexponentのほうが優秀だと思う https://t.co/BDxoLSPfhH","","2024-12-26T01:31:09.000Z","https://x.com/sakai_1910/status/1872092757973721445"
"https://pbs.twimg.com/profile_images/1331725061879853057/r8KOXERo_normal.jpg","jalva_dev","Jeffry Alvarado","Microsoftのエンジニアが「markitdown」という非常に便利なツールを公開しました。

このツールを使うと、PDF、Word、Excel、HTML、JSON、音声、動画など、さまざまなファイル形式をMarkdownに変換することができます。 https://t.co/whFqsLKwAy","Microsoftのエンジニアが「markitdown」という非常に便利なツールを公開しました。

このツールを使うと、PDF、Word、Excel、HTML、JSON、音声、動画など、さまざまなファイル形式をMarkdownに変換することができます。

さらに高度な機能として、GPT-4oのようなLLMを使用して画像の説明文を自動生成することも可能です。

まさに待ち望んでいたツールです。","2024-12-26T09:00:01.000Z","https://x.com/jalva_dev/status/1872205716888367592"
"https://pbs.twimg.com/profile_images/1473564560338874371/2izWEbwn_normal.jpg","milbon_","みるぼん@スモビジ","@nebusokudaimaou スモールビジネス愛好家にとっては、衝撃的なツールです。
https://t.co/hQqdOnH5m3","","2024-12-03T08:38:15.000Z","https://x.com/milbon_/status/1863865319179386947"
"https://pbs.twimg.com/profile_images/378800000408766517/24f18a307fddbe5e5a15bea82df7eb06_normal.jpeg","","","","","2024-12-26T04:18:58.000Z","https://x.com/undefined/status/1872134989560860722"
"https://pbs.twimg.com/profile_images/914018690282041345/spD-VVFT_normal.jpg","akihiro_koyama","小山（狂）","吹き出しに並ぶホームレスの写真見て即「こいつらが落ちぶれるのは劣等だからだ！」という感想が出るのほんとうにすごい。さすが全人類史を通して「邪悪」「穢れ」「罪の源泉」などと評されてきた性別だと思う。","","2024-12-25T18:21:33.000Z","https://x.com/akihiro_koyama/status/1871984644956262434"
"https://pbs.twimg.com/profile_images/1232909058786484224/X8-z940J_normal.png","nhk_news","NHKニュース","高額療養費制度 来年8月から上限額引き上げの方針 厚労省
https://t.co/NEEPPoQJQm #nhk_news","","2024-12-23T14:32:02.000Z","https://x.com/nhk_news/status/1871202109984850056"
"https://pbs.twimg.com/profile_images/1817366332549238784/hwaybon__normal.jpg","kawai_design","川合卓也","スマホアプリのUIをたくさん見たいなら「UI Pocket」がお薦め。インストール・ログインしなくてもUIを閲覧できるのが嬉しい。初回しか見れないオンボーディング画面をはじめ、アカウント作成・ログイン・ホームなど、網羅的に確認できます。 https://t.co/0KaI1f9ABP","","2024-12-21T23:30:22.000Z","https://x.com/kawai_design/status/1870612808012099980"
"https://pbs.twimg.com/profile_images/1794806483219337216/9vW73mux_normal.jpg","cursor_ai","Cursor","Our new Tab model can handle larger edits! Out now. https://t.co/TtW3AIAD3w","","2024-12-23T21:57:42.000Z","https://x.com/cursor_ai/status/1871314264259981428"
"https://pbs.twimg.com/profile_images/1426175233782738947/XWfgeGfS_normal.jpg","sk4C2","たのしいアップル","こういうキャラに弱い https://t.co/NbdyLi4KDd","","2024-12-23T12:53:16.000Z","https://x.com/sk4C2/status/1871177253650104631"
"https://pbs.twimg.com/profile_images/1263338287369879552/mSpCv2EO_normal.jpg","marunouchi__ol_","丸の内OLの憂鬱","最近SNSでよく見る「デパコスはこのプチプラで代用できる」「デパコスが高いのは容器代、ブランド代」説について、実際どうなのか。デパコスもプチプラも浴びるように買うオタクとして、アイテムや成分ごとにツリーで語っていく。忖度は一切しない","","2024-12-23T10:58:01.000Z","https://x.com/marunouchi__ol_/status/1871148247043186897"
"https://pbs.twimg.com/profile_images/1740572915685584896/7nsuwNFv_normal.jpg","tetumemo","テツメモ｜AI図解×検証｜Newsletter","📝ヤバいっす、ImageFXでApple Music風アプリのモックがサクッと出てきた！

- UI Pocketで画像調査→コピー
- Gensparkで複数AIを並列稼働させてプロンプト生成
- ImageFXで画像生成

さらにImageFXなら変更したい部分が変数化されているので、Apple Watch用などバリエーションが調整仕放題　👇️ https://t.co/xj0GWTTxrL","📝ヤバいっす、ImageFXでApple Music風アプリのモックがサクッと出てきた！

- UI Pocketで画像調査→コピー
- Gensparkで複数AIを並列稼働させてプロンプト生成
- ImageFXで画像生成

さらにImageFXなら変更したい部分が変数化されているので、Apple Watch用などバリエーションが調整仕放題　👇️","2024-12-22T07:58:35.000Z","https://x.com/tetumemo/status/1870740703938236707"
"https://pbs.twimg.com/profile_images/1870410232587051008/id4dn28h_normal.jpg","kk_design_dev","kk@study","@post_japanpost ピンク色の女性のやつとかだと、最終的にImageFXに渡っているプロンプトは下記になっていますね

日本語の指示で、どんなサイトのファーストビューを作りたい、英語のプロンプトにしてくらいの内容でそれっぽくなるとは思うのですが、商材とかもあるのかもですね  インテリアの椅子とか","ピンク色の女性のやつとかだと、最終的にImageFXに渡っているプロンプトは下記になっていますね

日本語の指示で、どんなサイトのファーストビューを作りたい、英語のプロンプトにしてくらいの内容でそれっぽくなるとは思うのですが、商材とかもあるのかもですね  インテリアの椅子とか 女子ファッションとかは雰囲気が出るので

A simple and minimal website hero section for a women's clothing portfolio, featuring a single adult wearing a formal outfit. The background is a solid, very pastel color. The background should be clean and uncluttered, avoiding any patterns or distracting elements. On the right side","2024-12-22T08:54:50.000Z","https://x.com/kk_design_dev/status/1870754862792892674"
"https://pbs.twimg.com/profile_images/1870410232587051008/id4dn28h_normal.jpg","kk_design_dev","kk@study","ほんとだImageFXでファーストビュー簡単にできる...!

ラフに日本語でGemini 2.0 Flash Expに投げて英訳、
それをImageFXに入れるだけという

案出しにめっちゃいい https://t.co/HDV7c33vLL","","2024-12-22T04:28:18.000Z","https://x.com/kk_design_dev/status/1870687787504329116"
"https://pbs.twimg.com/profile_images/1817366332549238784/hwaybon__normal.jpg","kawai_design","川合卓也","ImageFX で生成。Webサイトのファーストビューの参考になりそう。画像生成はデザイン生成も担うツールになる可能性を感じました。 https://t.co/a1RtSskze5","","2024-12-21T09:25:34.000Z","https://x.com/kawai_design/status/1870400205671297125"
"https://pbs.twimg.com/profile_images/1249736537505333250/tOenj1eZ_normal.jpg","kinopee_ai","きのぴー@「Cursor完全ガイド」","ターミナルやブラウザ画面のエラーをAIに送る時、ついついコピペだけ、fixという指示だけで済ませていただけど、堂々巡りになりかけた時、
```
エラーの原因を注意深く調べて特定し、適切な対策を講じて
```
で解決した。
やはり、細かな点もおろそかにしてはいけないな。","","2024-12-23T11:27:49.000Z","https://x.com/kinopee_ai/status/1871155748715278561"
"https://pbs.twimg.com/profile_images/1606905969556217857/rMF7Blhu_normal.jpg","kenn","Kenn Ejima","本当にこれ。生成AI時代にもっとも重要なスキルはUXデザイン。

あらゆる業務がAIで自動化される時代には、業務を回すこと＝最小限の工数で意思決定を行うUI設計になっていく。リッチなExcelシートを作る感覚。

UXデザイナーというのは特別な職業ではなくなり、ただの「社員」と呼ぶようになる。","","2024-12-22T14:03:18.000Z","https://x.com/kenn/status/1870832488672870511"
"https://pbs.twimg.com/profile_images/1872130705012281344/eDijC9U0_normal.jpg","1108k4xi","mugu ｜ AI学生","MCP芸人の私が厳選した、MCPを使いこなすための必須Tipsを公開！
これだけで作業効率が驚くほどアップします。
詳細はリプで👇 https://t.co/QSrI8d9nA3","","2024-12-22T14:48:50.000Z","https://x.com/1108k4xi/status/1870843949004575014"
"https://pbs.twimg.com/profile_images/1698827804824215552/JAvv0_0h_normal.png","Shimayus","shimayuz@AIクリエイター","よし！
Claude MCPを使って、YouTubeアナライザーが完成。
これで、Claudeでも、YouTube動画を簡単に要約・分析ができる。
さらに、Notionと組み合わせれば、DB化も可能。
MCPって？という方向けの記事はリプ欄に。 https://t.co/lwyGj803l1","","2024-12-22T14:10:52.000Z","https://x.com/Shimayus/status/1870834392786219092"
"https://pbs.twimg.com/profile_images/677446288409911296/sTQBNMOJ_normal.png","satetu4401","砂鉄","日本人の成人に対する要求が「自分より強いやつ相手でも耳食いちぎるくらいの抵抗はしろ」であるからこそ「夜で歩くな」「危険なところに行くな」って教えるわけよね

「相手が強かろうが戦え」っていう前提がまずあって、そこから逆算して（続く）","","2024-12-23T01:22:29.000Z","https://x.com/satetu4401/status/1871003411023581661"
"https://pbs.twimg.com/profile_images/1310884063482269698/yPkwpJ7__normal.jpg","igz0","いぐぞー ✈️ 旅するプログラマー","「iDeCoが改悪か？」と騒がれているけど

NISAは改悪されると決まっても租税法律主義がある以上、法案が施行されるまでに売却・解約するという「逃げ道」が比較的ある。

iDeCoは現行節税メリットはあるが最低60歳まで引き出せないので受給年齢までの改悪から逃れられる術はない

という違いがある。","","2024-12-22T07:22:06.000Z","https://x.com/igz0/status/1870731525169525037"
"https://pbs.twimg.com/profile_images/1368758404810829825/8YLN3Ber_normal.jpg","pyokotan15","pyokotan風味","昔、ラジオ人生相談で、社会心理学者の加藤諦三先生が""昔虐待した娘から急にさよならと言われてしまった""という相談に開口一番「良かったねえ」としみじみ言ってたの思い出した。「え？良かったんですか？」と聞き返す相談者にや「さようならとちゃんと言ってもらえるなんて良かったね」と。→","","2024-12-21T23:54:30.000Z","https://x.com/pyokotan15/status/1870618882261852558"
"https://pbs.twimg.com/profile_images/1593384040920657920/sKRMC3m6_normal.jpg","GOROman","GOROman","(1/n) 組み込み機器でリアルタイムAIと会話できると話題の OpenAI RealtimeAPI Embedded SDK という地雷を踏み抜いたので知見を🧵に書く
https://t.co/Y4uhpGelCy
↓","","2024-12-22T10:49:48.000Z","https://x.com/GOROman/status/1870783793428398369"
"https://pbs.twimg.com/profile_images/1605003835805945856/-GdTFOAo_normal.jpg","sorave55","そらぶ🐶💓オルカン＆インド株初心者","【悲報】
退職金課税強化で
全米が
いや
全iDeCo民が泣いた🇺🇸😭

iDeCoは出口
受け取る時がとっても重要ですが
5年ルール→10年ルール
になるみたい。","","2024-12-22T01:18:36.000Z","https://x.com/sorave55/status/1870640046984008147"
"https://pbs.twimg.com/profile_images/1670540037136719873/_HOmSb2j_normal.jpg","tonkatsu_index","とんかつ@インデックス投資","陰謀論者「iDeCoも新NISAも政府の罠です」
　↓
一般人「訳分からんwこいつらおもしろw」
　↓
政府「iDeCoを改悪します！」
　↓
一般人「……」
　↓
一般人「やっぱり政府の罠か？」👈ｲﾏｺｺ

政府が資産形成の敵過ぎる。簡単に改悪すんなよ","","2024-12-22T10:48:06.000Z","https://x.com/tonkatsu_index/status/1870783364036452758"
"https://pbs.twimg.com/profile_images/1299279701/f-20001226-1_normal.png","fsa_JAPAN","金融庁","本日、金融庁より無登録で暗号資産交換業を行う者（KuCoin、bitcastle LLC、Bybit Fintech Limited、MEXC Global、Bitget Limited）に対して、事務ガイドラインに基づき、警告書を発出し、金融庁ウェブサイトにおいても公表しました。#金融庁","","2024-11-28T10:06:49.000Z","https://x.com/fsa_JAPAN/status/1862075669116772855"
"https://pbs.twimg.com/profile_images/1566658926397247488/n8g7rtj7_normal.jpg","financial1111","配当太郎","iDeCoの改悪があることを考えるとやっぱり現行NISAも極力可能な限り最短で埋めるのが良いのかもしれない。ある時をさかいに制度改悪はあり得る。投資した分については無期限でも以降は有期の場合や、非課税枠縮小なんてことは考えられる。いつまでもあると思うな国の税優遇制度ってところかな。","","2024-12-22T08:46:01.000Z","https://x.com/financial1111/status/1870752643683160288"
"https://pbs.twimg.com/profile_images/1723235031894888448/Ouc3P0qB_normal.jpg","money_money_04","しろくま君","ビットコインはIQテスト。平均IQを100とし、IQの値が85～115に約68%が収まり約95%は70〜130。リプにある記事によると仮想通貨をやってる日本人割合は4%らしいし、アルトコイン保有者の割合も踏まえると、BTCガチホホルダーは例外なくIQ130以上。いまだに裏付け資産がないとか言ってるやつは境界知能","","2024-12-22T03:07:16.000Z","https://x.com/money_money_04/status/1870667392608792877"
"https://pbs.twimg.com/profile_images/1618286791500627972/jzaSRAwj_normal.jpg","tabbata","田端＠バディカ・ダイレクトが売買1500台突破！","格闘家が連れている彼女や妻は、高い確率で凄い美人だ。当たり前だが、格闘家は「強さ」こそが正義なので、その顔面は必ずしもイケメンではない。

それでも、美人な女性はブサイク男の精子からでも、自分の遺伝子が強いので、ブサイクDNAを上書きしてイケメン／美女を産む自信があるのだろう。","格闘家が連れている彼女や妻は、高い確率で凄い美人だ。当たり前だが、格闘家は「強さ」こそが正義なので、その顔面は必ずしもイケメンではない。

それでも、美人な女性はブサイク男の精子からでも、自分の遺伝子が強いので、ブサイクDNAを上書きしてイケメン／美女を産む自信があるのだろう。

むしろ、美人な女性にとっては「美しさ」はもう十分なので、男性には「強さ」を求める。  つまり人間は、異性には自分にないものを求める。  

この考えを当てはめると、ジャニーズ系のような中性的な美少年男子を求める女性は、どのような顔面をしているのだろうか？","2024-12-22T04:11:19.000Z","https://x.com/tabbata/status/1870683512833191966"
"https://pbs.twimg.com/profile_images/1649075226704252928/rKcUBWPS_normal.jpg","m__pomme__","ぽむぽむたけお","飼い主、珍しく振られました… https://t.co/KqtbGVEdVq","","2024-12-22T10:12:03.000Z","https://x.com/m__pomme__/status/1870774293455646760"
"https://pbs.twimg.com/profile_images/1852651468572246016/He4sW7L6_normal.jpg","gdvonly","Akim⛩️🌍","日本は貧しくなってるけど、残念ながら、この国には貧しければ貧しくなるほどエッジが効く特性があると思う

というのも、日本ヤバいってこんなあらゆるメディアで騒いでるし、大谷翔平みたいに海外で活躍する日本人を見てみんな目をキラキラさせてるのに

日本人、誰も日本から出ようとはしていない","日本は貧しくなってるけど、残念ながら、この国には貧しければ貧しくなるほどエッジが効く特性があると思う

というのも、日本ヤバいってこんなあらゆるメディアで騒いでるし、大谷翔平みたいに海外で活躍する日本人を見てみんな目をキラキラさせてるのに

日本人、誰も日本から出ようとはしていない

実際、1ドル200円とかに仮になったとしてもこのままなんじゃ無いかと思う

つまり、国は貨幣の力を使って、日本人が日本の重力から逃れられないのを利用し、言葉を選ばずに言えば、いくらでも日本人を搾取することが出来る

ということは、日本は資本主義の体裁をとりながら、日本の魅力バリアを巧みに利用して実質の社会主義国家みたいになることが出来る

日本にいる日本人にとってはまあ大変ではあるけど、それでも世界一のパスポートを持っててもやはり出れないのだから、仕方ない

実際に、日本人が海外に出て良い生活が出来るわけでも無いと思う。アメリカのエリートよりも日本人の大学生の方が、小綺麗な家に住んでうまいもの食べてる

結果的に日本は外貨獲得できる人と企業にとっての楽園になり、経済インセンティブでは無くてインフラと治安とコンテンツの求心力で、資本主義を謳いながら実は誰よりも上手な社会主義を成立させ、誰も歴史上で見たことない進化を遂げるかもしれない

ただ、リーダーがとんでもなく優秀である必要はあるのだけど","2024-12-21T23:47:16.000Z","https://x.com/gdvonly/status/1870617060398776772"
"https://pbs.twimg.com/profile_images/1804291873068236800/swViE3tl_normal.jpg","sachisachi_gimi","ダメギミ（幸！）","やっぱこの歌詞ちょっとスタンド攻撃っぽいですよね https://t.co/aCIMvXIlEN","","2024-12-21T10:23:26.000Z","https://x.com/sachisachi_gimi/status/1870414771750875323"
